id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
37JjFmpPloSOdcjAnbZpkc,Kal O Kaun Si Tere Naal,Atta Ullah Khan Esakhelvi,['sufi'],0.631,0.598,3,-6.692,1,0.0459,0.88,4.38e-05,0.155,0.632,118.791,272187,4,1,Dance Party
37L9lpOweL2PcMWtFhF8Ce,Denim Jacket,Maroon 5,[],0.781,0.628,1,-5.34,1,0.0668,0.161,0.0,0.0917,0.288,117.992,232551,4,2,Instrumental Calm
37VxyrOiU6wIkCy2PJurVQ,Tomay Jodi Na Pai,Kumar Sanu,['bollywood'],0.717,0.794,9,-7.725,0,0.0412,0.689,0.000139,0.0948,0.539,111.89,348720,4,2,Instrumental Calm
37jdkk3avI9be8GQ3JFUBp,Chan Dya Totia,Noor Jehan,['ghazal'],0.566,0.678,5,-3.708,0,0.103,0.847,0.0126,0.335,0.825,69.608,181825,4,0,Energetic Happy
37lzNf9Ylt8JXZcBk1yuCD,Move Your Body Now,Shaan,['bollywood'],0.839,0.96,7,-5.678,1,0.0733,0.122,0.0,0.0439,0.881,115.029,246632,4,2,Instrumental Calm
3882XKvhDQQvfwnbv3jOFU,&burn (with Vince Staples),Billie Eilish,[],0.783,0.362,9,-9.98,0,0.272,0.245,0.00125,0.0995,0.348,82.506,179013,4,2,Instrumental Calm
38YSEil3QR7cWlAGnGofhE,Naaku Neeku,Kunal Ganjawala,['bollywood'],0.823,0.856,9,-5.925,1,0.0684,0.0382,0.000135,0.025,0.703,121.04,325212,4,2,Instrumental Calm
38gDoPWtjvGVqq2Mae0CWT,Khali Jaam Liye Baithe Ho,Pankaj Udhas,['ghazal'],0.637,0.281,10,-16.457,1,0.0304,0.818,0.00816,0.109,0.631,112.909,354067,3,1,Dance Party
38m4um69dYqyDZjQISk69T,до конца - Speed Up,pavluchenko,['pop'],0.673,0.653,7,-8.088,0,0.21,0.304,0.0,0.154,0.156,87.687,158962,4,2,Instrumental Calm
38w6w5EODXD0tVQkIhLH2A,Jadon Lagni Ishq Di Lagdi,Naseebo Lal,['sufi'],0.664,0.534,6,-12.15,1,0.0411,0.557,8.7e-05,0.279,0.835,78.473,444685,4,1,Dance Party
38wNRRZ0O7sSF3LWjmrumL,Unse Hi Unki Mulaqat Ho Gayi,Nusrat Fateh Ali Khan,"['sufi', 'qawwali']",0.459,0.584,5,-5.418,0,0.102,0.755,0.0,0.458,0.676,77.749,720589,4,0,Energetic Happy
394QnsjxanQcjp5JI8Bn7C,Dirty Sexy Money (feat. Charli XCX & French Montana) - GLOWINTHEDARK Remix,David Guetta,[],0.722,0.885,6,-4.838,1,0.11,0.0291,1.56e-05,0.0508,0.944,159.961,183214,4,2,Instrumental Calm
396HHpPcRVw1I5NjhKg8BI,Sleepless,deadmau5,['pop'],0.434,0.658,1,-7.233,1,0.045,0.0368,0.0458,0.0972,0.52,56.971,252707,4,2,Instrumental Calm
397jW1qxX2HiisFXxq4CAb,Amar Hiyar Majhe,Abhijeet,['bollywood'],0.586,0.461,8,-5.682,0,0.0271,0.522,0.0,0.0804,0.358,139.99,262802,3,1,Dance Party
39F34A33OUMzc51MqkNqdp,Ainwen Ni Duniya Kehndi,Qari M. Saeed Chishti,['qawwali'],0.558,0.836,5,-7.601,0,0.0582,0.428,0.00463,0.379,0.915,108.723,590199,4,0,Energetic Happy
39FB4icuFBNhYBcOJ96SR4,Main Tenu,Rahat Fateh Ali Khan,"['bollywood', 'qawwali']",0.62,0.53,3,-3.859,1,0.0277,0.423,0.0,0.114,0.434,101.991,286952,4,2,Instrumental Calm
39IOotIWjx9MutBI3wtVmK,Vaikasi (From Ananda Poonkaatrae),Hariharan,['ghazal'],0.364,0.689,7,-12.005,1,0.129,0.0182,8.62e-06,0.717,0.422,150.386,89400,3,0,Energetic Happy
39NO9xEeTqC0N5Ry79fDyb,Dharti Kali,Shazia Manzoor,['sufi'],0.771,0.779,11,-10.964,0,0.0632,0.00146,0.428,0.325,0.871,119.98,278973,4,2,Instrumental Calm
39PnBKkv0wf2u7YE2cnTqx,Ni Main Jana Jogi De Naal,Nusrat Fateh Ali Khan,['sufi'],0.501,0.373,7,-16.768,0,0.103,0.48,4.41e-06,0.431,0.612,134.357,1634080,4,3,Acoustic Chill
39SV1ZPxNslV964fAMUehe,Teri Doli Uthan Ton Pehlan,Naseebo Lal,"['ghazal', 'sufi']",0.704,0.45,1,-11.41,0,0.0379,0.027,0.0,0.212,0.566,128.005,525376,4,2,Instrumental Calm
39bBdOatvVUhZ4425JXdit,Khooni Akhiyan,Nusrat Fateh Ali Khan,['qawwali'],0.641,0.97,10,-3.213,0,0.108,0.000293,8.6e-06,0.237,0.558,100.0,289747,4,2,Instrumental Calm
39n0kEYtth7AhXgRDSjboa,Shri Ganesh Aarti,Suresh Wadkar,['bollywood'],0.762,0.575,9,-7.421,0,0.0604,0.343,0.0,0.234,0.847,146.514,191560,3,2,Instrumental Calm
39uNkIgJIaZp9nVvRsh2nQ,Main Rahoon Ya Na Rahoon,Armaan Malik,['bollywood'],0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,309458,3,1,Dance Party
39yFXaukVKliOgXzTIqjkd,Boliyan,Shaukat Ali,['sufi'],0.658,0.509,10,-16.108,1,0.0378,0.515,0.00618,0.79,0.908,119.154,302000,4,1,Dance Party
3A17VzrjUrbbvNywoJB75D,"Dohchay (From ""Dohchay"")",Shalmali Kholgade,['bollywood'],0.798,0.499,10,-7.919,0,0.0546,0.0382,0.000228,0.176,0.337,130.018,203094,3,2,Instrumental Calm
3A348AU1fvDklGI4TWsZbE,Haal-E-Dil,Rahat Fateh Ali Khan,['qawwali'],0.442,0.662,8,-7.291,1,0.0412,0.0639,0.000814,0.0965,0.376,80.377,457329,4,0,Energetic Happy
3A3WeTXwwwwcpE2Vv7dpC3,Oh Dilruba,Hariharan,['ghazal'],0.681,0.407,0,-12.935,0,0.0596,0.304,1.22e-05,0.692,0.536,133.856,327001,4,1,Dance Party
3AEarInbES7qJNcJkE1Lz1,Menoon Yaar Manaonoon Fursat Nahin,Nusrat Fateh Ali Khan,['qawwali'],0.44,0.738,1,-7.315,1,0.0441,0.499,0.0,0.125,0.827,113.931,1042268,4,0,Energetic Happy
3AISCGqWZmb6UPxoYrXaA9,Better Now,Post Malone,[],0.686,0.579,10,-5.813,1,0.0442,0.334,0.0,0.135,0.352,145.051,231267,4,2,Instrumental Calm
3AhPPY71HMsjwGQdyhUdpR,The Mirror,Jang Hye Jin,['pop'],0.603,0.701,0,-3.911,0,0.0313,0.143,0.0,0.105,0.246,99.988,216920,4,2,Instrumental Calm
3Ajm6f4C9C70eIiouMDZur,Супердетка,Propaganda,['pop'],0.698,0.87,9,-6.838,0,0.0312,0.00456,0.000988,0.184,0.638,130.012,242707,4,2,Instrumental Calm
3AmyqAiHjCQXplihVPS0s5,Challa And Peer Tere Jaan Di Medley (Jhankar Beats),Gurdas Maan,['sufi'],0.55,0.948,11,-7.315,0,0.102,0.141,0.0,0.542,0.501,80.003,210398,4,0,Energetic Happy
3Ar1Pa1VyHpwNJ8xprxr9o,Pyar Ka Dose,Armaan Malik,['bollywood'],0.697,0.774,2,-2.638,0,0.0576,0.0369,1.01e-06,0.341,0.506,125.002,197760,4,2,Instrumental Calm
3AyHqeyqvmtkxgD4pBmve3,"Jab Bhi Chaheyn Ek Nayi Sorat Bana Letey Hain Log, Pt. 2",Mehdi Hassan,['ghazal'],0.535,0.243,5,-15.224,0,0.0338,0.866,0.000811,0.121,0.596,103.633,207438,4,1,Dance Party
3B3iPFx9ToeLqbUrxcb4yl,Karz Chukana Hai,Nitin Mukesh,['bollywood'],0.426,0.705,0,-6.901,0,0.0495,0.138,0.000116,0.578,0.545,113.188,339560,4,0,Energetic Happy
3B7XwSl6V0KfCWcy5S61rJ,Suno More Naina,Mubarak Begum,"['ghazal', 'bollywood']",0.471,0.388,3,-12.08,1,0.0455,0.989,0.882,0.109,0.701,135.268,176730,3,4,Rap / Spoken
3B8eh2v6qGmk6N6EjtSu28,Tera Hua,Atif Aslam,['sufi'],0.426,0.688,2,-5.25,1,0.0443,0.351,0.0,0.0998,0.239,118.586,214002,5,0,Energetic Happy
3BBZTlwjAvJ9hAqflu7wLq,Maan Mein Jyot Jagade,Kailash Kher,['bollywood'],0.402,0.658,11,-8.46,0,0.0928,0.548,0.0,0.346,0.571,86.224,559145,4,0,Energetic Happy
3BERM98uzP2orrHk96PPvS,Dil Cheez Kya Hai,Asha Bhosle,['bollywood'],0.459,0.652,11,-4.233,1,0.0406,0.887,1.48e-05,0.145,0.519,125.104,370027,4,0,Energetic Happy
3BhbLFCJPyU3ZjEwYQZTYi,Raja Lalkari Ashi De,Anuradha Paudwal,['ghazal'],0.408,0.438,8,-11.495,1,0.0362,0.94,0.0282,0.35,0.609,87.372,361400,4,1,Dance Party
3BhjbaGeI7E0CiIjctfdD3,Kar Gayi Chull,Badshah,['bollywood'],0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,187711,4,2,Instrumental Calm
3BoEcN0aXoNjtlkI7qZ9O6,Niklo Na Benaqab,Pankaj Udhas,['bollywood'],0.539,0.563,11,-9.152,0,0.0395,0.714,0.006,0.102,0.723,84.491,436653,4,1,Dance Party
3BpeoLnvOecF7Igiohof69,Sakiya Jaye Kahan,Hariharan,['ghazal'],0.403,0.53,7,-14.074,1,0.0408,0.441,2.37e-06,0.67,0.569,105.753,390080,4,0,Energetic Happy
3BrZSQqcQDkkIjGdqT4MAg,Dil Naeen Ralda Sade Naal,Atta Ullah Khan Esakhelvi,['ghazal'],0.687,0.95,6,-5.882,1,0.0575,0.425,4.95e-05,0.32,0.821,105.08,425703,4,2,Instrumental Calm
3Bt4BUQi8NvW6Nk0THAvg1,Duggi,Himesh Reshammiya,['bollywood'],0.883,0.721,7,-10.206,1,0.196,0.399,2.65e-06,0.127,0.863,96.019,185000,4,2,Instrumental Calm
3ByuvhRtepRAmrUulOXD1u,Ik Phul Motiye Da (DJ Chino Remix),Arif Lohar,"['ghazal', 'sufi']",0.74,0.876,1,-4.096,0,0.138,0.025,0.0,0.116,0.784,94.976,263227,4,2,Instrumental Calm
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,[],0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,210747,4,2,Instrumental Calm
3CBqGmz9hzkm7K0nM4kfMp,Chithi Aai - E -,Shaukat Ali,['sufi'],0.659,0.794,10,-10.661,0,0.0365,0.342,4.74e-06,0.344,0.935,86.179,434627,4,2,Instrumental Calm
3CEzBw6WS79fjB0BrujvHL,Roshan Jamaal - E - Yaar,Abida Parveen,['ghazal'],0.466,0.25,7,-8.726,1,0.0281,0.834,3.68e-06,0.336,0.141,77.932,506827,3,1,Dance Party
3CHGsfjUZM0YzGer5pZGFb,Chalna Hai Tera Kaam - 2,Bappi Lahiri,['bollywood'],0.54,0.678,0,-7.376,1,0.0412,0.611,0.0,0.141,0.89,101.265,416227,4,0,Energetic Happy
3CUDHeeAzoAiVCv14B4Kuu,Dil Kanch Sa,Krishna Beuraa,['sufi'],0.527,0.606,5,-5.35,1,0.0491,0.403,0.0,0.35,0.534,77.919,389855,4,0,Energetic Happy
3CVVB4tLAEWPb2w2O8rYHj,Bandiya Jehan Diya,Sain Zahoor Ahmed,['qawwali'],0.569,0.569,11,-7.488,0,0.0302,0.833,5.57e-05,0.382,0.673,99.566,516423,4,1,Dance Party
3CZwxz4nIxmp5wJFn0YbEP,Mere Ram Sang Siya Dj Mix,Manoj Mishra,['sufi'],0.685,0.936,10,-7.898,0,0.0571,0.00965,5.06e-05,0.232,0.82,110.0,331635,4,2,Instrumental Calm
3CaRtlDoeSYJkfcYpcbqi6,Jis Simt Dekhon,Nusrat Fateh Ali Khan,['qawwali'],0.487,0.509,11,-11.864,1,0.0363,0.403,0.000496,0.0871,0.611,160.257,309533,3,1,Dance Party
3Cax92BlUU4TiJ0xnI6sXe,Data Ke Ghulam Ko,Nusrat Fateh Ali Khan,['qawwali'],0.429,0.537,10,-12.673,0,0.104,0.581,0.000545,0.307,0.786,94.874,846547,4,3,Acoustic Chill
3CeTplZwy80SaQwH2yhXhV,男子漢的愛,葉啟田,['pop'],0.666,0.372,11,-12.241,1,0.0359,0.644,0.0,0.147,0.708,122.704,223440,4,1,Dance Party
3CgTgHLI8qHAqLoZkz1BdQ,You Owe Me,The Chainsmokers,[],0.675,0.445,6,-8.317,0,0.0394,0.222,0.0,0.231,0.348,89.98,190013,4,2,Instrumental Calm
3Chv6MmF98OP9KJpGaHvqW,Girls Like You - WondaGurl Remix,Maroon 5,[],0.786,0.659,0,-4.554,1,0.0437,0.547,0.00025,0.177,0.204,124.978,215500,4,2,Instrumental Calm
3CjH6nReGbahLsTtK0g2Ee,Last Dance - Radio Edit,Avicii,[],0.519,0.822,0,-5.149,1,0.0362,0.000364,0.286,0.14,0.158,127.973,204375,4,2,Instrumental Calm
3CqT68zWwvcrY22UkhD67V,Can't Dance,Meghan Trainor,[],0.758,0.797,8,-2.861,1,0.0759,0.001,1.32e-06,0.526,0.719,106.947,180167,4,2,Instrumental Calm
3D3jD0B4v9fBhUOPacrPKX,Next To Me,Imagine Dragons,[],0.305,0.669,2,-4.438,1,0.0725,0.262,5.88e-05,0.0417,0.398,168.35,230541,3,0,Energetic Happy
3DC32LAuRjMRfDzGnG8wP8,Say My Name (feat. Bebe Rexha & J Balvin) - Lucas & Steve Extended Mix,David Guetta,[],0.744,0.639,1,-5.811,1,0.142,0.0113,0.0,0.047,0.596,119.992,236848,4,2,Instrumental Calm
3DEOuDzWj4lz26F9Ciw2Xd,La Canción,Zaira,['pop'],0.635,0.615,6,-6.064,0,0.111,0.108,0.0,0.159,0.556,99.634,198000,4,2,Instrumental Calm
3DIHOUXAvL0hwmNimXJ3ab,Aaj Rung Hai,Abida Parveen,['sufi'],0.394,0.765,5,-5.731,1,0.0524,0.447,0.0,0.292,0.438,101.377,522041,4,0,Energetic Happy
3DKpA54hrFIdPN6AtL9HXa,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga,[],0.45,0.335,7,-7.464,1,0.0298,0.785,1.25e-06,0.0979,0.25,109.908,281235,4,1,Dance Party
3DSJb9I7f0zCoPwSlOXcnz,Dil Yaar Da Nazrana,Asif Ali Khan Santoo,['qawwali'],0.455,0.829,4,-7.778,1,0.0426,0.309,0.445,0.104,0.936,152.349,895987,4,0,Energetic Happy
3DhhQIPS8Z5jKx6uuxGWNp,"lV. Al-'Imára, Danza Sufí o Hadra (Éxtasis o Trance) Tab', al-Hiyáz al-Kabír: Muwwál 6, Ya Adilí Jalliní",Omar Metioui,['sufi'],0.526,0.183,6,-23.3,0,0.0479,0.34,0.00333,0.119,0.421,117.494,132267,4,1,Dance Party
3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,[],0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534,217405,4,2,Instrumental Calm
3Du0FPUJX6XopyVJW8bwSk,Saadgi To Hamari,Nusrat Fateh Ali Khan,['qawwali'],0.48,0.901,8,-3.387,1,0.11,0.18,0.0,0.394,0.882,112.344,900016,4,0,Energetic Happy
3DyeC9k1Y36DHm7460iNVm,Din Jaye Din Aaye,Lata Mangeshkar,['bollywood'],0.377,0.36,1,-8.553,1,0.0291,0.857,0.0,0.279,0.596,149.684,321053,4,1,Dance Party
3E7fyHTEzrdnHnp8IxlGjy,Gurudev Aarti,Anuradha Paudwal,['ghazal'],0.547,0.839,1,-7.823,0,0.0545,0.71,0.0,0.439,0.71,96.404,271401,4,0,Energetic Happy
3EJwHh69AZVvVY62OhIsyI,Hau War War Jaun,Dilraj Kaur,['bollywood'],0.7,0.597,10,-5.894,1,0.0295,0.488,2.04e-06,0.0757,0.671,150.024,317933,4,2,Instrumental Calm
3ER5MBT0xHN35HfqZ72ICd,Yaara Seeli Seeli - Jhankar Beats,Akriti Kakar,['bollywood'],0.586,0.405,4,-14.494,1,0.0358,0.57,0.00613,0.228,0.495,77.973,253851,4,1,Dance Party
3ERJLifTcWBFNZRl6QAqEC,Adventure Of A Lifetime - Live In Buenos Aires,Coldplay,[],0.476,0.952,9,-5.472,0,0.0884,0.00297,0.013,0.777,0.275,111.98,306547,4,0,Energetic Happy
3EV46WLD97uco1MAiTLsNu,Diamond Heart - Syn Cole Remix,Alan Walker,[],0.594,0.784,0,-3.965,1,0.0358,0.041,0.0,0.145,0.36,109.904,194200,4,2,Instrumental Calm
3EkzlZQCOsG0MtEN93bKa6,Ye Vaada - Professor Pyarelal / Soundtrack Version,Mohammed Rafi,['bollywood'],0.433,0.497,4,-8.77,0,0.031,0.626,3.42e-05,0.232,0.538,143.637,288280,3,1,Dance Party
3ElVXy2j1Sp0eqMgpzK3n4,He Sharde Ma,Anup Jalota,"['ghazal', 'bollywood']",0.488,0.405,1,-9.199,1,0.0314,0.899,3.47e-06,0.0964,0.478,129.039,276667,3,1,Dance Party
3EqjA39dcSI2zQD5t2lrjl,Tassawar,Ali Baba Khan,['sufi'],0.435,0.618,10,-10.405,0,0.0647,0.119,0.000909,0.103,0.949,169.423,287373,4,0,Energetic Happy
3EyxG4Ww6Yo6Gsxv810Vf3,Dil Beqarar Hai Mera,C. H. Atma,['ghazal'],0.441,0.329,11,-11.719,0,0.0423,0.995,0.775,0.417,0.55,107.369,183733,4,4,Rap / Spoken
3F0cuyrbxJ82PMwUYH2jQU,Piya Re Piya Re - Remix,Nusrat Fateh Ali Khan,['qawwali'],0.721,0.842,9,-7.047,0,0.0736,0.363,3.11e-05,0.406,0.673,92.01,269794,4,2,Instrumental Calm
3F6mwAod7MSsiBpOgAkffu,Aami Banaphool Go,Kanan Devi,['bollywood'],0.439,0.398,3,-7.676,1,0.0314,0.986,0.081,0.117,0.639,75.645,202988,5,1,Dance Party
3FFPacjS6IuIVpf6ELyhUf,Tera Koi Nahi Rokan Hath,Sudha Malhotra,['ghazal'],0.62,0.4,5,-13.036,1,0.106,0.873,1.77e-06,0.12,0.84,153.425,297000,3,1,Dance Party
3FJC3LvTVtAZTqWZiLWMMr,Guru Sai Paramatma,Hariharan,['ghazal'],0.405,0.462,6,-8.508,1,0.0334,0.588,0.0,0.129,0.576,149.129,245580,4,1,Dance Party
3FNhIlb1fONI20QrBa1QQK,MARRY ME,Meghan Trainor,[],0.661,0.272,0,-8.829,1,0.0308,0.882,0.0,0.167,0.591,135.791,215982,4,1,Dance Party
3FS3ItpUATpALLi90uvkde,I Am In Love,Pritam,['bollywood'],0.702,0.694,2,-5.74,1,0.0286,0.685,5.96e-05,0.168,0.76,130.024,285109,4,2,Instrumental Calm
3FSg3rC5Tv8P43yPklXHSr,Senin Yolunda,Cahit Nazlı,['sufi'],0.383,0.741,3,-5.313,0,0.0378,0.744,1.59e-05,0.226,0.383,87.821,395128,4,0,Energetic Happy
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,Billie Eilish,[],0.85,0.353,7,-10.267,1,0.334,0.389,6.68e-06,0.8,0.329,118.071,221543,4,2,Instrumental Calm
3FjnHQgC6JkQhQJrh5sdEG,Dhalte Jaaye Shaam Ke Saaye,Ghulam Ali,['ghazal'],0.455,0.281,6,-17.853,1,0.0378,0.784,0.021,0.297,0.575,138.306,295600,3,1,Dance Party
3FkqINNKOhkMJSKti2tID4,O Gauri Maata,Sadhana Sargam,['bollywood'],0.395,0.698,8,-4.854,1,0.043,0.62,0.0,0.0469,0.806,149.711,664947,3,0,Energetic Happy
3FpguPt9mbTnTYxn2PXBu0,Us Ko Main Ne,Tahira Syed,['ghazal'],0.682,0.315,8,-13.519,1,0.0521,0.735,0.0194,0.0705,0.693,130.229,205187,4,1,Dance Party
3FuiJUWjFLDFLg7rslVxGb,Ranjha Yaar,Nusrat Fateh Ali Khan,['qawwali'],0.523,0.54,5,-14.781,1,0.0804,0.129,0.000153,0.277,0.591,111.79,225000,4,2,Instrumental Calm
3G3V7KPsezcUcyUiSNamJy,Best of Khan (Rahat's Tribute),Rahat Fateh Ali Khan,['qawwali'],0.535,0.804,11,-6.151,1,0.083,0.405,0.000307,0.228,0.853,135.482,500413,4,0,Energetic Happy
3GHw6FLsVcJ47EKXPXyWLz,Challa,Shaukat Ali,['sufi'],0.57,0.609,3,-11.005,1,0.0319,0.607,8.54e-05,0.139,0.83,143.46,467119,4,1,Dance Party
3GzoNhL0DP3waIzFMzBru3,Sochta Hoon Keh Woh Kitne Masoom Teh,Nusrat Fateh Ali Khan,['qawwali'],0.419,0.758,5,-7.974,1,0.0654,0.612,6.23e-05,0.583,0.674,122.156,1371476,4,3,Acoustic Chill
3H3plkVziFYZIj2B7aqNqz,Zamane Men Sabse Purani,Lata Mangeshkar,['bollywood'],0.454,0.449,7,-8.35,1,0.028,0.781,0.000382,0.25,0.5,106.678,420258,1,1,Dance Party
3H6ZVaiukqFOeskS73JSFX,Kab Yaad Mein Tera Saath Nahin,Nusrat Fateh Ali Khan,['qawwali'],0.518,0.635,8,-6.216,0,0.0367,0.698,0.0,0.201,0.53,97.069,548384,4,0,Energetic Happy
3HBd3AaCSrHMRTmpBWpe6Z,Do Din Ke Liye Mehman Yahan,Lata Mangeshkar,['bollywood'],0.493,0.252,7,-13.827,0,0.0321,0.995,0.942,0.084,0.552,106.138,194800,4,4,Rap / Spoken
3HCuopNPOdjd7PcV59BhAN,Fasloun Ko Takalluf,Alhajj Muhammad Owais Raza Qadri,['sufi'],0.509,0.597,0,-5.599,1,0.0658,0.82,0.0,0.2,0.43,131.334,528013,4,1,Dance Party
3HLi1XlPbj8o7AqUM0kVga,Vada Karlo Shyam - Shyam Bhajan,Anup Jalota,['ghazal'],0.671,0.836,6,-4.275,1,0.0714,0.39,3.52e-06,0.0651,0.746,78.033,247692,4,2,Instrumental Calm
3HR4tGtNJ5bEPgCA2OFk6M,"Na Kajare Ki Dhar (From ""Mohra"")",Pankaj Udhas,['ghazal'],0.51,0.683,0,-8.428,0,0.0404,0.667,1.06e-06,0.362,0.672,145.281,324253,4,0,Energetic Happy
3HhmC5erFUWU25JVWwZ8EX,Ye Eid Ka Din Aaya,Shazia Manzoor,['sufi'],0.425,0.413,6,-16.555,1,0.0626,0.979,0.669,0.606,0.723,168.079,381414,4,4,Rap / Spoken
3Hl9dLoIPrlOcFPWAOuMgs,Chalo Phir Se Muskurayen,Nayyara Noor,['sufi'],0.525,0.139,0,-14.738,1,0.0567,0.891,0.000558,0.052,0.542,157.983,220120,3,1,Dance Party
3HtS75Z597P1Hhx6HBgQ57,Lovin' You Anyway,Bobby Bare,['pop'],0.75,0.363,6,-10.981,1,0.0538,0.784,0.0,0.36,0.586,123.472,135440,4,1,Dance Party
3HwvmJY2R5mSkF9Hq2Kuqu,Na Tu Milsen Na Dukh Muksan,Atta Ullah Khan Esakhelvi,['qawwali'],0.729,0.595,6,-8.5,1,0.0483,0.236,0.0302,0.254,0.605,107.27,440289,4,2,Instrumental Calm
3I9N3M1IqkKpEkNio29LXB,I Have a Dream,Phương Vy,['pop'],0.533,0.366,10,-7.931,1,0.0294,0.863,2.61e-05,0.115,0.276,113.351,233628,4,1,Dance Party
3I9YgMWhzeTalq8BaJWqKS,Naseeb Ne Ki Bewafai - Divorce / Soundtrack Version,Usha Khanna,['bollywood'],0.305,0.363,1,-14.447,1,0.0367,0.825,3.98e-06,0.234,0.483,78.105,282507,4,1,Dance Party
3ING8Ta2ENqlFDhRxqwGY2,Gauri Ke Dulare,Anuradha Paudwal,['ghazal'],0.491,0.883,11,-2.345,0,0.158,0.34,0.0,0.252,0.823,179.928,416181,3,0,Energetic Happy
3ISINsZYIFxLmPKtgTsaS5,Josh-e-Junoon (Tuc Cricket Anthem),Ali Azmat,"['bollywood', 'sufi']",0.792,0.718,8,-6.1,0,0.0516,0.278,0.0,0.0864,0.549,128.011,195733,4,2,Instrumental Calm
3IXnvse2ZxPcQZgrZ3qgEr,Main Ashqon Mein Dubi Sada Kar Raha Hoon - Acapella,Arif Lohar,['ghazal'],0.374,0.179,6,-11.411,1,0.0378,0.905,0.0,0.201,0.359,93.518,256843,3,1,Dance Party
3IbpQimWfBXUuSlrCSadc7,Genius - Banx & Ranx Reggae Remix,Sia,[],0.558,0.841,11,-6.303,0,0.0912,0.0527,0.0,0.322,0.644,158.895,194880,4,2,Instrumental Calm
3IeudFbMIeugbxJjjJZ01m,Phir Mujhe Deeda-E-Tar Yaad Aaya,K. L. Saigal,"['ghazal', 'bollywood']",0.565,0.227,5,-9.971,1,0.229,0.992,0.0319,0.133,0.383,72.473,194720,3,1,Dance Party
3IspKZVbW5bv6ligebE2hX,Hik Tedian Yaaden,Atta Ullah Khan Esakhelvi,['ghazal'],0.65,0.737,6,-7.86,1,0.0521,0.311,3.13e-05,0.0978,0.902,83.573,402024,4,2,Instrumental Calm
3J989UXq2Qf1GMuvZhcoRC,Sandal Hai Tajwale,Abdul Habib Ajmeri,['qawwali'],0.644,0.89,10,-6.264,1,0.0633,0.461,0.0,0.214,0.961,157.436,416993,3,0,Energetic Happy
3J9vbxqvmwHmiWZUoQqAoz,La révélation,Kudsi Erguner,['sufi'],0.213,0.0401,4,-21.426,0,0.0529,0.995,0.752,0.108,0.596,64.577,712677,4,4,Rap / Spoken
3JKrvan7415Xb8O3G4RW1H,"Humnava Mere-Baarish (From ""T-Series Mixtape Season 2"")",Aditya Narayan,['bollywood'],0.245,0.513,4,-8.539,0,0.0449,0.737,3.57e-05,0.153,0.286,76.088,339725,4,0,Energetic Happy
3JRsajLzYliGLynAH9ipb5,"Gulabi 2.0 (From ""Noor"")",Amaal Mallik,['bollywood'],0.701,0.941,10,-5.978,0,0.039,0.02,7.65e-06,0.656,0.786,118.995,212237,4,2,Instrumental Calm
3JSjAQn6McTlc1M4urJ9jr,"Yello Hutti Yello Haridhu (From ""Anaatharu"")",Hariharan,['ghazal'],0.509,0.633,4,-11.537,1,0.107,0.265,0.0,0.215,0.647,174.004,306547,4,0,Energetic Happy
3JaXeJCxTpj23lbMcpVrKW,Mera Piya Base Pardes,Begum Akhtar,['bollywood'],0.375,0.348,4,-9.885,1,0.0531,0.992,0.384,0.121,0.581,87.916,180270,4,4,Rap / Spoken
3JtdgRC5kuqOF1Y6WZujGc,Jadon Yaar Gale Naal - Nagri Data Di,Naseebo Lal,['sufi'],0.717,0.848,0,-5.065,1,0.0451,0.108,0.00126,0.548,0.894,129.923,334827,4,2,Instrumental Calm
3JzIkgkQRwrqEkXCLoHzj7,Adhyay 13,Anuradha Paudwal,['ghazal'],0.503,0.445,4,-10.828,0,0.103,0.823,0.0,0.355,0.774,78.475,266610,4,1,Dance Party
3K01yfjGY0NslZrXkWVAtK,Siren,The Chainsmokers,[],0.588,0.779,4,-4.284,0,0.107,0.351,0.0114,0.371,0.264,150.015,174307,4,2,Instrumental Calm
3K6rkEQmk4aKxtwx4vB12n,Tera Noor,Vishal-Shekhar,['bollywood'],0.485,0.554,5,-8.88,1,0.0352,0.0752,0.00558,0.067,0.154,90.031,282791,4,2,Instrumental Calm
3KKWX2fYg6XsEB77RuomlH,Jaan-E-Bahaaraan,Ali Zafar,['sufi'],0.425,0.619,5,-6.959,0,0.0344,0.424,6.85e-06,0.108,0.472,121.131,348517,4,0,Energetic Happy
3KVO0m7i68VvbmJZ4n8TLr,Woh Mujh Se Hoe Humkalam,Farida Khanum,['ghazal'],0.481,0.303,5,-11.38,1,0.0326,0.975,0.0344,0.134,0.51,88.995,205360,4,1,Dance Party
